p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
5.43654058173068e-19	-1.50558438595894	0.582	0.871	1.82330698030084e-14	TXNIP	Colitis
6.35856742301406e-19	1.41759212867219	0.928	0.71	2.13253634233046e-14	UCP2	Colitis
1.55322141303178e-18	0.916874343748203	0.995	0.968	5.20919397502597e-14	EEF2	Colitis
1.62494827012322e-18	1.09369672629577	0.994	0.978	5.44975150833924e-14	PABPC1	Colitis
2.1259122834654e-18	1.60688493259267	0.874	0.57	7.12988461628625e-14	SAT1	Colitis
2.97719068499237e-18	1.19992192595404	0.955	0.796	9.98490211932742e-14	CLEC2B	Colitis
4.66454646388202e-18	0.844036694662495	0.999	1	1.56439559305675e-13	CD3D	Colitis
6.78518275812509e-18	0.79713471389016	0.999	1	2.27561459341999e-13	SH3BGRL3	Colitis
9.01027071893339e-18	0.915709831226415	1	1	3.02186459371588e-13	RPLP0	Colitis
1.90266876274277e-17	0.787200065074034	0.996	0.989	6.3811704964867e-13	LAPTM5	Colitis
2.58098926349012e-17	0.994461991025399	0.963	0.817	8.65612179189316e-13	HIGD2A	Colitis
2.61970837969904e-17	1.32542660968112	0.916	0.677	8.78597796383464e-13	RNF213	Colitis
4.16658026600283e-17	4.48866331246148	0.552	0.075	1.39738768961203e-12	GNLY	Colitis
5.63268255129985e-17	-5.34806180436035	0.001	0.054	1.88908907405494e-12	N4BP3	Colitis
6.93398195071551e-17	1.01118273194739	0.952	0.817	2.32551886663097e-12	LEPROTL1	Colitis
8.42243108660542e-17	0.637126152022361	1	1	2.82471493782572e-12	EEF1D	Colitis
1.39702223967699e-16	0.838344167033499	0.993	0.935	4.6853331874287e-12	RPS11	Colitis
1.75278585257855e-16	1.05341308974451	0.947	0.806	5.87849319237794e-12	SSR2	Colitis
2.06734636281795e-16	0.731610764365381	0.998	1	6.93346623161883e-12	RAC2	Colitis
2.67810455885816e-16	2.09168918069039	0.636	0.194	8.9818270694985e-12	PDE3B	Colitis
4.24594262880305e-16	0.870292593699885	0.988	0.935	1.42400423884797e-11	SLC25A6	Colitis
5.30565284255438e-16	1.75058959393095	0.794	0.398	1.77940985033589e-11	DUSP4	Colitis
5.67376023520473e-16	1.48661672774995	0.865	0.667	1.90286570768296e-11	SH2D2A	Colitis
5.86930372222354e-16	1.46053116380506	0.855	0.505	1.96844708235933e-11	SPOCK2	Colitis
6.10156067104806e-16	-3.86263497719011	0.007	0.097	2.0463414178561e-11	DHRS3	Colitis
7.01501081525981e-16	0.591075300230285	1	1	2.35269432722184e-11	CD3E	Colitis
7.16765160476371e-16	0.771896468603339	0.986	0.978	2.40388699520565e-11	SUMO2	Colitis
7.29139095255706e-16	-3.40695549341392	0.021	0.161	2.44538669766859e-11	MYBL1	Colitis
9.8842244476328e-16	0.962691214970331	0.938	0.796	3.31497119524709e-11	ATP5F1D	Colitis
1.04148120473445e-15	-3.3887037888577	0.016	0.14	3.49291966443841e-11	DUSP6	Colitis
1.12612875307168e-15	0.700720327249653	1	1	3.7768106120518e-11	ARHGDIB	Colitis
1.44051141913236e-15	-1.05966333303819	0.081	0.333	4.83118719748612e-11	XCL1	Colitis
2.0077628051056e-15	1.64153138057841	0.748	0.43	6.73363489576315e-11	GPRIN3	Colitis
2.56463362558076e-15	0.64671639777989	1	1	8.60126825347274e-11	RPS15	Colitis
2.70662065688301e-15	1.93988934633259	0.723	0.323	9.07746435905424e-11	CREM	Colitis
2.84955254027394e-15	1.5150428228514	0.783	0.441	9.55682930957073e-11	CDKN1B	Colitis
2.98324974009618e-15	0.610884819873097	1	1	1.00052229783346e-10	RPL29	Colitis
3.01318186387365e-15	0.726432052092723	1	0.978	1.01056093350595e-10	RPS26	Colitis
3.30016033939744e-15	1.07681429310969	0.995	0.968	1.10680777462711e-10	COTL1	Colitis
3.40098191041689e-15	0.708012634519252	1	1	1.14062131311562e-10	RPL37	Colitis
3.40274701011161e-15	0.607745634155917	1	1	1.14121329225123e-10	RPL18	Colitis
3.80688296064282e-15	0.852817943028659	0.976	0.968	1.27675240734039e-10	EIF3K	Colitis
4.03050755524314e-15	2.0208297694976	0.66	0.247	1.35175162387744e-10	ITGA1	Colitis
4.21793601078041e-15	-4.54070688230275	0.003	0.065	1.41461137929553e-10	GATD3A	Colitis
4.36239946964265e-15	1.0708304907802	0.919	0.785	1.46306153412875e-10	UQCRH	Colitis
5.32436324275201e-15	-6.34806180436035	0	0.032	1.78568494435417e-10	LGR6	Colitis
7.30295636603933e-15	1.59480105182952	0.824	0.602	2.44926550604227e-10	GBP5	Colitis
7.55120524187981e-15	1.29426150582172	0.84	0.559	2.53252321402165e-10	GBP2	Colitis
8.27649194394595e-15	2.07497327574269	0.711	0.366	2.77576986816059e-10	NFKBIZ	Colitis
8.31117339651173e-15	1.80221300170504	0.78	0.462	2.78740133372211e-10	NEAT1	Colitis
8.55096855709581e-15	0.872784043619957	0.973	0.892	2.86782383467879e-10	GABARAP	Colitis
8.63655795448789e-15	-1.18746547920559	0.491	0.849	2.89652880677615e-10	GZMK	Colitis
8.8557756019225e-15	0.626091036813429	1	1	2.97005002137277e-10	TPT1	Colitis
1.07777937513584e-14	1.33935191730903	0.852	0.613	3.61465646833058e-10	PTPN22	Colitis
1.3325637612411e-14	0.906860401041473	0.964	0.903	4.4691523424504e-10	GPSM3	Colitis
1.34841492050182e-14	0.636940947195447	0.999	1	4.522313960379e-10	NACA	Colitis
2.04568458199248e-14	0.552146405915408	1	1	6.86081695108639e-10	MT-CO2	Colitis
2.07833412751752e-14	2.14679378013084	0.586	0.151	6.97031699686827e-10	HAVCR2	Colitis
2.41171063168066e-14	-3.11738277183895	0.078	0.301	8.0883951165306e-10	CCL3L1	Colitis
2.90796637436965e-14	0.57344143260995	0.999	1	9.75273762636094e-10	RPS19	Colitis
3.48768618344957e-14	-2.47359268644421	0.041	0.215	1.16970019220532e-09	ADRB2	Colitis
3.84247888108875e-14	0.969891683480482	0.936	0.828	1.28869056713954e-09	SLC25A5	Colitis
6.56359526971427e-14	0.711821119679442	0.999	1	2.20129858155677e-09	SRGN	Colitis
7.74251588473639e-14	1.78869633314676	0.653	0.258	2.59668497742289e-09	JAK3	Colitis
8.38557829645207e-14	-2.40320335855281	0.034	0.194	2.81235524906409e-09	SKAP2	Colitis
8.41395969970045e-14	0.423996503343429	1	1	2.82187380408554e-09	B2M	Colitis
8.85571460096014e-14	1.25266207225695	0.872	0.581	2.97002956287001e-09	CXCR6	Colitis
9.07726298206143e-14	0.901144883135608	0.939	0.817	3.04433245892376e-09	WIPF1	Colitis
9.5709472726802e-14	0.96149773309659	0.931	0.817	3.20990429631148e-09	FYN	Colitis
1.09851843825575e-13	1.99321237933182	0.549	0.108	3.68421113822212e-09	SOCS3	Colitis
1.11162544565675e-13	-4.14161092689293	0.005	0.075	3.72816941964361e-09	CXCR5	Colitis
1.11688364020108e-13	-4.02613370947299	0.005	0.075	3.74580435250637e-09	TTC9	Colitis
1.29410639509094e-13	0.750557704355108	0.993	0.989	4.34017402785599e-09	LSP1	Colitis
1.44291006533559e-13	0.694080365541812	0.994	0.946	4.83923177712251e-09	RPL36AL	Colitis
1.45193907921237e-13	0.599526760775801	0.999	1	4.86951328386244e-09	RPL15	Colitis
1.63339899896681e-13	0.757672138896187	0.991	0.946	5.4780935627349e-09	RPL31	Colitis
2.02669464559181e-13	2.77464855866113	0.498	0.108	6.79712850238582e-09	HSH2D	Colitis
2.04855588249583e-13	1.00170049872373	0.921	0.796	6.8704467187145e-09	EIF3H	Colitis
2.14873151453977e-13	1.58313919865434	0.726	0.398	7.20641575346349e-09	FKBP11	Colitis
2.38847580181597e-13	3.29899681745272	0.468	0.075	8.0104701441304e-09	GPR34	Colitis
2.3936355589587e-13	1.88745153870954	0.695	0.376	8.0277749376357e-09	ACP5	Colitis
3.10288131546975e-13	0.918525400231863	0.947	0.785	1.04064433558224e-08	PSMB8	Colitis
3.12788830965664e-13	2.19754625772392	0.571	0.183	1.04903118129265e-08	FKBP5	Colitis
3.59171796387545e-13	0.616050684818356	0.997	0.968	1.20459037072455e-08	COX4I1	Colitis
3.63768120968605e-13	-2.37315278532318	0.058	0.247	1.22000552410451e-08	SELENOM	Colitis
3.77711543544719e-13	0.757040075614237	0.996	0.989	1.26676897474028e-08	HNRNPA1	Colitis
4.29017237392222e-13	-5.34806180436035	0.002	0.054	1.43883801076603e-08	SPART	Colitis
4.38104868417207e-13	1.57477033511719	0.743	0.452	1.46931610769763e-08	SERPINB1	Colitis
4.39193697177178e-13	-4.8334886315306	0.002	0.054	1.47296782159282e-08	MIR4422HG	Colitis
4.60915114520611e-13	0.886172229620611	0.967	0.882	1.54581711107922e-08	EIF3F	Colitis
4.94945694508686e-13	0.946513226690543	0.947	0.828	1.65994887024323e-08	FKBP1A	Colitis
6.08695572707994e-13	-5.34806180436035	0.001	0.043	2.04144321174807e-08	OVCH1-AS1	Colitis
6.40022143915825e-13	0.782150525597833	1	1	2.14650626626489e-08	TMSB10	Colitis
7.11580448271264e-13	0.917416960108823	0.958	0.753	2.38649850741217e-08	MCL1	Colitis
7.16617357644278e-13	0.529239029703695	1	1	2.40339129406738e-08	RPL28	Colitis
7.20487948572939e-13	0.648297782300283	0.995	0.978	2.41637248192392e-08	ARPC3	Colitis
7.35440392915778e-13	1.51038843619041	0.725	0.409	2.46651998976094e-08	SLA2	Colitis
7.7787764949129e-13	0.561169052155757	0.999	1	2.60884606086389e-08	RPL35A	Colitis
8.48928314269728e-13	-1.45815284972504	0.559	0.796	2.84713578039781e-08	FOS	Colitis
1.05962995830019e-12	0.846223993928952	0.959	0.871	3.55378695414718e-08	CYTIP	Colitis
1.22680818582075e-12	1.11876726828684	0.816	0.505	4.11446929360564e-08	SCAND1	Colitis
1.28027374012672e-12	-3.98549172497565	0.004	0.065	4.29378206963698e-08	MMP23B	Colitis
1.36885771097414e-12	1.82357966967098	0.64	0.301	4.59087499106507e-08	GPR171	Colitis
1.40928973967867e-12	2.29819687562968	0.524	0.14	4.72647592893432e-08	BCL2L11	Colitis
1.50060317445874e-12	-2.04320722283193	0.073	0.28	5.03272292649971e-08	BCL2	Colitis
1.99899959776651e-12	1.3016369535882	0.779	0.473	6.70424485098931e-08	CAMK4	Colitis
2.07966041644901e-12	1.35109684661867	0.745	0.409	6.9747651046867e-08	TENT5C	Colitis
2.08993143922897e-12	0.572402154938533	0.999	1	7.00921206088613e-08	RPL24	Colitis
2.20263203349654e-12	0.532606743296578	1	1	7.3871873139407e-08	RPS24	Colitis
2.8215815091176e-12	-2.2156115083367	0.055	0.237	9.46302006527861e-08	TP53I11	Colitis
2.92340768273762e-12	0.974553124646569	0.876	0.677	9.80452468636543e-08	GABARAPL2	Colitis
2.99596919534567e-12	0.491950538121924	1	1	1.00478814873503e-07	RPL14	Colitis
3.15522902195155e-12	0.579888708129793	1	1	1.05820070938211e-07	RPLP1	Colitis
3.26491212910208e-12	0.680151989992242	0.996	1	1.09498622985826e-07	RPS9	Colitis
3.41095706592821e-12	1.03145378207995	0.967	0.946	1.143966780771e-07	GZMA	Colitis
3.81262652048803e-12	0.729880058348598	0.984	0.892	1.27867868244128e-07	PSMB9	Colitis
4.48801298843095e-12	-1.69076236149199	0.296	0.581	1.50518979605997e-07	FOSB	Colitis
4.50687406471809e-12	0.919418506504633	0.926	0.753	1.51151542382515e-07	STK17B	Colitis
4.8260143173944e-12	0.978529341944451	0.895	0.731	1.61854868176773e-07	SEC61B	Colitis
5.39328699921459e-12	0.750912400010137	0.993	0.957	1.80880059379659e-07	CST7	Colitis
6.32877764806317e-12	1.33041258228395	0.753	0.441	2.12254544760743e-07	RUNX3	Colitis
6.33622013990341e-12	-2.08308959428507	0.072	0.269	2.1250415105208e-07	CD101	Colitis
7.6854959893215e-12	0.970362966580492	0.893	0.613	2.57756164489864e-07	TAP1	Colitis
8.14788470692694e-12	1.24329846755895	0.77	0.484	2.73263757300916e-07	SLFN5	Colitis
9.21389108175348e-12	0.658270444463363	0.982	0.946	3.09015479099848e-07	COX7C	Colitis
9.40946594402719e-12	1.29342088056168	0.763	0.484	3.15574668830784e-07	SYTL3	Colitis
9.51897660625961e-12	1.01929422937856	0.78	0.495	3.19247437420735e-07	HMGA1	Colitis
1.04851635623021e-11	-4.34806180436035	0.003	0.054	3.51651415552487e-07	KCNQ5	Colitis
1.05679773684039e-11	-2.96339795412503	0.016	0.118	3.54428824981528e-07	IKZF2	Colitis
1.10135935416128e-11	0.706497294429324	0.969	0.903	3.69373900198608e-07	GMFG	Colitis
1.20918703949496e-11	1.74926806634932	0.587	0.237	4.0553714930582e-07	SUSD3	Colitis
1.21447791892859e-11	0.918981375139972	0.911	0.763	4.07311604450269e-07	C9orf16	Colitis
1.29578607346341e-11	0.782937685173634	0.96	0.849	4.3458073331816e-07	LY6E	Colitis
1.41134495439452e-11	0.846796919717537	0.917	0.817	4.73336870804834e-07	UBXN1	Colitis
1.53810835032558e-11	2.11071389471989	0.527	0.161	5.15850778532192e-07	CD55	Colitis
1.58027433567112e-11	1.13554729787441	0.797	0.581	5.2999240669738e-07	PRDX6	Colitis
2.01095820877128e-11	0.768165059759166	0.957	0.903	6.74435164057713e-07	CNN2	Colitis
2.2654295757901e-11	1.08105553662136	0.825	0.645	7.59779771128484e-07	POLD4	Colitis
2.61463341889035e-11	-3.64762208621926	0.006	0.075	8.76895756027445e-07	AC004832.6	Colitis
2.65600544735632e-11	1.12155813281211	0.817	0.634	8.90771106934363e-07	AKAP13	Colitis
3.58298598302371e-11	0.649907536148275	0.994	0.989	1.20166183898649e-06	EVL	Colitis
3.6242283152639e-11	-2.22253092227649	0.042	0.194	1.21549369237321e-06	SMIM3	Colitis
3.74219235140302e-11	1.58102453736236	0.65	0.301	1.25505647081354e-06	LIMS1	Colitis
4.12814059912599e-11	0.466813699667045	1	1	1.38449579413487e-06	RPS7	Colitis
4.5359185993169e-11	1.39079318064977	0.693	0.366	1.5212563798389e-06	RORA	Colitis
4.90718197294442e-11	0.897552903071771	0.848	0.581	1.6457706900861e-06	TNFRSF14	Colitis
5.03284851372304e-11	0.735452823588689	0.961	0.903	1.68791673453243e-06	UBE2D3	Colitis
5.11741838895055e-11	1.78122121258461	0.564	0.215	1.71627977928623e-06	PDE4D	Colitis
5.69056247514581e-11	-3.42919856708576	0.059	0.226	1.9085008429144e-06	TNF	Colitis
6.15368173537899e-11	0.72297607154866	0.977	0.925	2.06382178041141e-06	UQCRB	Colitis
6.44273819242348e-11	0.575189053750481	0.999	0.989	2.16076553497499e-06	RPL13A	Colitis
7.30794995972511e-11	-3.5000648978054	0.009	0.086	2.45094025749261e-06	SORBS3	Colitis
8.50603253233573e-11	0.530275492755944	1	1	2.85275319069476e-06	H3F3B	Colitis
8.9132902858307e-11	1.28247590055058	0.761	0.473	2.9893392960619e-06	AC016831.7	Colitis
1.04257060242886e-10	-1.85300627599234	0.149	0.387	3.49657328642591e-06	CAPG	Colitis
1.04632088001511e-10	0.604210142608097	0.992	0.925	3.50915096739467e-06	LCK	Colitis
1.07810788186349e-10	-3.71670639815475	0.021	0.129	3.61575821419376e-06	TRAV8-1	Colitis
1.15729316647844e-10	0.808723552544293	0.909	0.785	3.88132982173538e-06	NDUFB11	Colitis
1.24411353110603e-10	1.2683960549617	0.777	0.505	4.1725079606234e-06	ITGAE	Colitis
1.29863156171559e-10	0.675193547939949	0.978	0.978	4.35535053168176e-06	ITM2B	Colitis
1.47933604931489e-10	1.18487848401252	0.747	0.505	4.96139724219229e-06	CALCOCO2	Colitis
1.4890847089181e-10	0.906370378819998	0.823	0.602	4.99409229676953e-06	PPP1R2	Colitis
1.51733169729555e-10	0.466272390776144	1	1	5.08882704638981e-06	RPL11	Colitis
1.58126836244196e-10	2.10808723028764	0.451	0.108	5.30325783395784e-06	PRKAR1B	Colitis
1.6056367505426e-10	0.719772230141053	0.944	0.882	5.38498453396977e-06	GYPC	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	AL136985.3	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	AC005154.4	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	UPK3B	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	AC120193.1	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	AC009812.1	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	AC104958.1	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	MS4A1	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	RNASE4	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	IGHV3-74	Colitis
1.74767193653218e-10	-5.93302430508151	0	0.022	5.86134214074162e-06	LGALS9C	Colitis
1.85301471518723e-10	0.462623536237882	1	1	6.21464075179492e-06	TMSB4X	Colitis
1.88509757442194e-10	0.574662482163009	0.987	0.968	6.32224024509631e-06	RPL7	Colitis
1.90396985270323e-10	0.725995154362788	1	1	6.38553409199609e-06	ACTG1	Colitis
2.1627590934584e-10	0.779521184929822	0.996	0.946	7.25346144764078e-06	CD74	Colitis
2.55278564940405e-10	1.41082762836061	0.589	0.247	8.56153251097131e-06	GBP4	Colitis
2.59078163334091e-10	0.80492800255353	0.928	0.828	8.68896344189874e-06	BRK1	Colitis
2.91633304370874e-10	0.635153203900393	1	1	9.78079776199039e-06	MYL6	Colitis
3.1028473231864e-10	1.03020784393277	0.801	0.559	1.04063293525026e-05	UBE2V1	Colitis
3.18174191124275e-10	0.439445354757364	0.999	1	1.06709260219259e-05	RPL6	Colitis
3.41397227091711e-10	2.90662941130253	0.386	0.065	1.14497802022018e-05	DAPK2	Colitis
3.43542113650126e-10	1.00304366155272	0.819	0.656	1.15217154075979e-05	UFC1	Colitis
3.49318166044968e-10	0.625033825831802	0.996	1	1.17154326528162e-05	ARPC2	Colitis
3.59857264417423e-10	0.595606544418768	0.997	1	1.20688929340315e-05	CORO1A	Colitis
3.82452410450826e-10	0.780112726136773	0.913	0.839	1.28266889416998e-05	SLC25A3	Colitis
3.99912329394754e-10	0.511452458244146	0.989	0.978	1.34122597032412e-05	NPM1	Colitis
4.44079597231015e-10	1.06598914036569	0.783	0.581	1.48935415319338e-05	PSMA1	Colitis
4.50619867262389e-10	0.835160019695417	0.89	0.753	1.5112889108246e-05	COX5A	Colitis
4.51492642482834e-10	1.79303900049206	0.569	0.247	1.51421602435893e-05	SERPINB9	Colitis
4.637686425233e-10	0.463187670870061	1	0.989	1.55538727329464e-05	HLA-E	Colitis
4.77824257845735e-10	-3.74037922713911	0.013	0.097	1.60252699596302e-05	LMNA	Colitis
4.91586436222271e-10	0.65676057909649	0.985	0.957	1.64868258980225e-05	CCNI	Colitis
5.60842201406137e-10	0.760035882693985	0.928	0.817	1.8809525750759e-05	UBE2D2	Colitis
6.41097467905527e-10	0.834905463886924	0.894	0.817	2.15011268786156e-05	CALM3	Colitis
6.72559632582557e-10	1.3537644540517	0.645	0.376	2.25563049575538e-05	MPG	Colitis
7.41925006618329e-10	0.966036681993773	0.901	0.72	2.48826808719655e-05	LDHA	Colitis
8.24475555773551e-10	1.15946410247799	0.715	0.505	2.76512611895334e-05	OXA1L	Colitis
8.70357012323902e-10	1.89097974585164	0.544	0.247	2.9190033479319e-05	ARID5B	Colitis
8.85869816102835e-10	0.752516536680244	0.944	0.828	2.97103018924569e-05	PPP1R18	Colitis
9.12790760309053e-10	0.430773142367472	1	1	3.0613176519245e-05	RPS13	Colitis
1.00844037624325e-09	0.961793458226434	0.837	0.667	3.38210733384463e-05	CLEC2D	Colitis
1.05808316554894e-09	2.68776826847466	0.46	0.14	3.54859932061804e-05	CEBPD	Colitis
1.10733048610939e-09	-4.34806180436035	0.004	0.054	3.71376498431367e-05	CD4	Colitis
1.12040834145047e-09	1.96893960944708	0.508	0.194	3.75762549555659e-05	TRIB2	Colitis
1.21247378258706e-09	-4.34806180436035	0.002	0.043	4.06639457204049e-05	ZNF470	Colitis
1.23479658800486e-09	0.687217606493212	0.981	0.989	4.14126079685071e-05	SRP14	Colitis
1.25131724550903e-09	2.04425561841841	0.456	0.14	4.19666777798818e-05	FUT8	Colitis
1.29739943069792e-09	0.769518606785691	0.908	0.763	4.35121821067468e-05	JAK1	Colitis
1.38000871307604e-09	-3.34806180436035	0.008	0.075	4.62827322191442e-05	ZNF329	Colitis
1.40674328317331e-09	0.897604076638739	0.785	0.505	4.71793562310664e-05	TCEA1	Colitis
1.41402642038876e-09	1.20501663534102	0.724	0.473	4.74236180869981e-05	IFI27L2	Colitis
1.47483155907065e-09	0.466438533082028	1	1	4.94629008281115e-05	RPS8	Colitis
1.49981700180364e-09	0.464765123573275	0.999	1	5.03008626064906e-05	RPL17	Colitis
1.51353558360512e-09	-0.613663955801589	0.883	0.989	5.07609564029487e-05	VIM	Colitis
1.52281496644151e-09	0.932254100854639	0.846	0.688	5.10721683445153e-05	PAIP2	Colitis
1.63171072514133e-09	2.86972283586055	0.362	0.054	5.472431429979e-05	RUNX2	Colitis
1.7603574565282e-09	-2.22253092227649	0.049	0.194	5.90388683770429e-05	MAPK13	Colitis
1.77066360235357e-09	1.1213900828358	0.761	0.505	5.93845158957342e-05	SP140	Colitis
1.83228550470616e-09	0.522062566194442	0.999	1	6.14511912568353e-05	RPL12	Colitis
1.85693355999537e-09	0.695453292859169	0.926	0.849	6.22778377351249e-05	ATP5MC3	Colitis
1.89046092283446e-09	0.845642556441751	0.842	0.699	6.3402278430022e-05	ATP5F1C	Colitis
1.94347894664392e-09	-3.64762208621926	0.006	0.065	6.51803969125436e-05	CPNE8	Colitis
2.00344969009608e-09	1.18153998752097	0.71	0.462	6.71916957064424e-05	DYNLT1	Colitis
2.04482560815911e-09	0.966469945435907	0.81	0.645	6.85793612464402e-05	MAP1LC3B	Colitis
2.16012909029854e-09	0.787548832556624	0.918	0.839	7.24464094304326e-05	COX8A	Colitis
2.2401757047062e-09	0.944118947132957	0.826	0.591	7.51310127844366e-05	ELF1	Colitis
2.28321010018632e-09	0.782157723517134	0.882	0.742	7.65743003400487e-05	ZAP70	Colitis
2.53425334871995e-09	0.476883374154553	0.999	1	8.49937888093697e-05	UBA52	Colitis
2.53864864562397e-09	0.86047740237801	0.87	0.699	8.51411982769368e-05	IL2RG	Colitis
2.63531018085341e-09	0.881144134840279	0.891	0.753	8.83830328454616e-05	IDH2	Colitis
2.68336407289502e-09	0.836021260078618	0.88	0.763	8.99946642767533e-05	DYNLL1	Colitis
2.72165299462144e-09	0.857972175806404	0.867	0.753	9.12787981336137e-05	CELF2	Colitis
2.76465143235059e-09	0.886814158148503	0.946	0.849	9.2720879738174e-05	LAT	Colitis
2.83696834263328e-09	0.714842897915654	0.89	0.72	9.51462442752351e-05	AES	Colitis
2.85737525025765e-09	-2.36620915107061	0.04	0.172	9.5830651143141e-05	CBX7	Colitis
2.87019653893994e-09	1.03542096104365	0.666	0.312	9.62606515229676e-05	KLRD1	Colitis
2.89080222830159e-09	1.7013679048954	0.607	0.366	9.69517251327787e-05	GATA3	Colitis
